experiment,tag,population,model,features,label,split,fold,region,n,n_pos,prevalence,roc_auc,ap,auc_ci95,ap_ci95,brier,ece,logloss,thr_valmaxF1,precision,recall_sensitivity,specificity,f1,train_rows,fit_sec,date
B1,RF_cdr7static,forest,RF,cdr7_static_1km,y_all,"B1 fold 0 (CDR-PINO 2deg block permutation, block-carved validation)",0.0,,357915,81706,0.22828325161001914,0.778612945291063,0.44747883621063295,"[0.7767404432702693, 0.7799148226104495]","[0.44469099455181094, 0.45025728697505535]",0.24331096207946828,0.2621683765027693,0.7116507272957404,0.6606613450658556,0.41427735110045577,0.7275230705211367,0.6957267866000022,0.5279317204874063,2326208.0,60.450676918029785,2026-09-24T22:57:25
B1,RF_cdr7static,all,RF,cdr7_static_1km,y_all,"B1 fold 1 (CDR-PINO 2deg block permutation, block-carved validation)",1.0,,1448849,87260,0.06022711821590794,0.9631485177266494,0.5541065002748692,"[0.9629071721093572, 0.9634626772499398]","[0.5516809190218085, 0.5573569325809684]",0.051939692084011835,0.05693693447878563,0.15410274110863434,0.6508792355684146,0.48408241095237386,0.7447856979142792,0.94913002381776,0.5867800680769613,2104634.0,49.39210367202759,2026-09-24T22:59:07
B1,RF_cdr7static,forest,RF,cdr7_static_1km,y_all,"B1 fold 1 (CDR-PINO 2deg block permutation, block-carved validation)",1.0,,372569,86879,0.23318902002045258,0.8295195100503996,0.5555716667751533,"[0.8280778080589567, 0.8308504304061388]","[0.5521266002020574, 0.5586242101766989]",0.20068995481642946,0.21770550468339717,0.5897583557000101,0.6508792355684146,0.48412858047454094,0.7480173574741883,0.7576113969687424,0.5878144305652289,2104634.0,49.39210367202759,2026-09-24T22:59:07
B1,RF_cdr7static,all,RF,cdr7_static_1km,y_all,"B1 fold 2 (CDR-PINO 2deg block permutation, block-carved validation)",2.0,,1376606,99137,0.07201552223366744,0.932686061526161,0.41443308584651295,"[0.9321268635730432, 0.9332022759795315]","[0.4116796140684042, 0.41735297475014854]",0.09509601256129506,0.10956693723541797,0.27953261403520474,0.7624775740783092,0.3942156023910551,0.6831858942675287,0.918527964279368,0.4999483288059525,2268814.0,56.05856513977051,2026-09-24T23:01:01
B1,RF_cdr7static,forest,RF,cdr7_static_1km,y_all,"B1 fold 2 (CDR-PINO 2deg block permutation, block-carved validation)",2.0,,467054,98756,0.21144450106411677,0.7714014736217778,0.4154282361787319,"[0.769784469798598, 0.7727562037088463]","[0.4129991275995535, 0.4179025778481166]",0.2790801150002538,0.3187190197728912,0.8142184756187621,0.7624775740783092,0.39421649718566465,0.6857912430637125,0.7174217617255592,0.5006449705235535,2268814.0,56.05856513977051,2026-09-24T23:01:01
B1,MaxEnt_v2,all,MX_HIST,v2_57,y_all,"B1 fold 0 (CDR-PINO 2deg block permutation, block-carved validation)",0.0,,1335312,82014,0.06141935367914016,0.9567050689198932,0.5379795949467582,"[0.9563663889578549, 0.9571326974993358]","[0.535022183741383, 0.5411738572462137]",0.03917797644257112,0.01546869875200276,0.12828539978850872,0.4031370975185674,0.5180727115494735,0.5405418587070501,0.9670956149295699,0.5290688307426082,150000.0,1384.3881151676178,2026-09-24T23:26:14
B1,MaxEnt_v2,forest,MX_HIST,v2_57,y_all,"B1 fold 0 (CDR-PINO 2deg block permutation, block-carved validation)",0.0,,357915,81706,0.22828325161001914,0.8103597356222407,0.5396437417274088,"[0.8087568411196786, 0.812025533217902]","[0.5365326630950827, 0.542836386351232]",0.14529098564553286,0.05853353198271394,0.4720299534147797,0.4031370975185674,0.5181150951334673,0.542579492326145,0.8507217360766666,0.5300651641059365,150000.0,1384.3881151676178,2026-09-24T23:26:14
B1,MaxEnt_v2,all,MX_HIST,v2_57,y_all,"B1 fold 1 (CDR-PINO 2deg block permutation, block-carved validation)",1.0,,1448849,87260,0.06022711821590794,0.9713142332009588,0.6568418466795094,"[0.9710729295010592, 0.971556815482967]","[0.6546260295732438, 0.6607185133676392]",0.034504221574389426,0.020217033978900564,0.14647252966754654,0.3597884386486757,0.5653428273279725,0.7388264955305982,0.9635962100163853,0.640546058808626,150000.0,1134.3002815246582,2026-09-24T23:47:30
B1,MaxEnt_v2,forest,MX_HIST,v2_57,y_all,"B1 fold 1 (CDR-PINO 2deg block permutation, block-carved validation)",1.0,,372569,86879,0.23318902002045258,0.8693230770026886,0.6590389840048925,"[0.8681004582884768, 0.8707236810606951]","[0.6563362050692989, 0.662633131946635]",0.13311090567158215,0.07897984862249363,0.5632189108173575,0.3597884386486757,0.5656958326386269,0.7420090010244133,0.8267632748783647,0.6419665796968671,150000.0,1134.3002815246582,2026-09-24T23:47:30
B1,MaxEnt_v2,all,MX_HIST,v2_57,y_all,"B1 fold 2 (CDR-PINO 2deg block permutation, block-carved validation)",2.0,,1376606,99137,0.07201552223366744,0.941231743793422,0.4878315058647456,"[0.9407143625766698, 0.9418543414432049]","[0.48708019484151116, 0.493785776699781]",0.05039359434928266,0.022262283045242297,0.19121394319803275,0.3514449352395407,0.45408141652899564,0.6487688753946559,0.9394701554401712,0.534240942939376,150000.0,1009.8173544406891,2026-09-25T00:06:38
B1,MaxEnt_v2,forest,MX_HIST,v2_57,y_all,"B1 fold 2 (CDR-PINO 2deg block permutation, block-carved validation)",2.0,,467054,98756,0.21144450106411677,0.8056533113555446,0.49025070780119967,"[0.8043977061898798, 0.8067177567345344]","[0.49024143093461914, 0.4950575752446989]",0.14746269903508893,0.06619931857021312,0.5563504855451268,0.3514449352395407,0.454809712075026,0.651160435821621,0.7906993793069742,0.5355553057085869,150000.0,1009.8173544406891,2026-09-25T00:06:38
B1,MaxEnt_biswas15_LQHP,all,MX_BISWAS,biswas15,y_all,"B1 fold 0 (CDR-PINO 2deg block permutation, block-carved validation)",0.0,,1335312,82014,0.06141935367914016,0.9353022528511945,0.4563766747749969,"[0.9348196331713275, 0.9359773887981077]","[0.4536870968426373, 0.459845450724416]",0.05038202857496291,0.04484960725174205,0.1701425218888775,0.3596662579700789,0.3932675951152724,0.6934425829736387,0.9299911114515462,0.5018973824946609,150000.0,325.8326470851898,2026-09-25T00:13:25
B1,MaxEnt_biswas15_LQHP,forest,MX_BISWAS,biswas15,y_all,"B1 fold 0 (CDR-PINO 2deg block permutation, block-carved validation)",0.0,,357915,81706,0.22828325161001914,0.7662282068870808,0.47185183191853297,"[0.7646432954568063, 0.7677704062402658]","[0.46894949282343873, 0.47488905541573617]",0.1797708083570071,0.11802883302199213,0.5653923794210992,0.28180293373768417,0.37864901047377314,0.7650233764962181,0.6286435271841251,0.5065704965860972,150000.0,325.8326470851898,2026-09-25T00:13:25
B1,MaxEnt_biswas15_LQHP,all,MX_BISWAS,biswas15,y_all,"B1 fold 1 (CDR-PINO 2deg block permutation, block-carved validation)",1.0,,1448849,87260,0.06022711821590794,0.9504187447458396,0.5707937282054542,"[0.9498143966862811, 0.9510109291193071]","[0.5672285131771289, 0.5741816970314381]",0.040938202572255264,0.033373658747153576,0.16284374399051973,0.36026356811456606,0.49881304746307675,0.7609328443731378,0.9510021012214406,0.6026028478858667,150000.0,678.5668609142303,2026-09-25T00:26:11
B1,MaxEnt_biswas15_LQHP,forest,MX_BISWAS,biswas15,y_all,"B1 fold 1 (CDR-PINO 2deg block permutation, block-carved validation)",1.0,,372569,86879,0.23318902002045258,0.8406398021686101,0.5942901497943948,"[0.8391195260031247, 0.841930249177909]","[0.591100831315355, 0.5971193312770772]",0.15057946365930044,0.10759699204846988,0.5696860467729296,0.3141108167696395,0.49532873737447347,0.7823524672245307,0.7575973957786412,0.6066014877220539,150000.0,678.5668609142303,2026-09-25T00:26:11
B1,MaxEnt_biswas15_LQHP,all,MX_BISWAS,biswas15,y_all,"B1 fold 2 (CDR-PINO 2deg block permutation, block-carved validation)",2.0,,1376606,99137,0.07201552223366744,0.9106395781532128,0.399470546223905,"[0.9099122040783504, 0.911321577529178]","[0.39655659293780676, 0.4021407246798283]",0.06352733909043341,0.04621130938644133,0.2149922066824748,0.307089240475122,0.35441364193481123,0.702946427670799,0.9006308567957422,0.4712373971315161,150000.0,562.9255487918854,2026-09-25T00:36:56
B1,MaxEnt_biswas15_LQHP,forest,MX_BISWAS,biswas15,y_all,"B1 fold 2 (CDR-PINO 2deg block permutation, block-carved validation)",2.0,,467054,98756,0.21144450106411677,0.7542591551151069,0.4198141737227354,"[0.7530307068871318, 0.7555896971372272]","[0.4176040733679653, 0.4219730917787379]",0.1780601126978671,0.11681688431172065,0.5792569746474441,0.26912649449609827,0.36041165739798303,0.7422131313540443,0.6468213240365139,0.4852099599839804,150000.0,562.9255487918854,2026-09-25T00:36:56
B2,RF_v2,all,RF,v2_57,y_all,B2 region 0 (CDR-PINO KMeans regions),,0.0,827506,7700,0.009305068482887133,0.9777055703327467,0.26077484098147874,"[0.976981904770248, 0.9784828180049946]","[0.2532624746006241, 0.268604027099342]",0.010819417383181115,0.02679940697342778,0.047213313097489884,0.5529601886792442,0.40043923865300146,0.07103896103896104,0.9990009831594304,0.12067063754687846,2754449.0,151.04428577423096,2026-09-25T00:40:04
B2,RF_v2,forest,RF,v2_57,y_all,B2 region 0 (CDR-PINO KMeans regions),,0.0,104818,7633,0.07282146196264,0.8296496325715357,0.2625851100249469,"[0.8246691233299256, 0.8331518044224899]","[0.25605872395122087, 0.27107784648610705]",0.08317436072805082,0.13879769873538472,0.29617920231710465,0.5529601886792442,0.40043923865300146,0.07166251801388707,0.9915727735761691,0.1215690632292477,2754449.0,151.04428577423096,2026-09-25T00:40:04
B2,RF_v2,all,RF,v2_57,y_all,B2 region 1 (CDR-PINO KMeans regions),,1.0,954932,55819,0.05845337678494385,0.9428757073112775,0.3899721048516881,"[0.9422083349328232, 0.9435084309844874]","[0.3864623426941346, 0.3926995843516007]",0.06449177082790264,0.08083825402322319,0.18653800205707638,0.5158803295539852,0.3387363400968445,0.8296458195238181,0.8994520154863738,0.48106038964748893,2663508.0,138.56640934944153,2026-09-25T00:43:09
B2,RF_v2,forest,RF,v2_57,y_all,B2 region 1 (CDR-PINO KMeans regions),,1.0,263106,55534,0.2110708231663284,0.7575299373692691,0.3909679308963972,"[0.7553675608277871, 0.759921265885461]","[0.38797303452449255, 0.3941190670408918]",0.232405390803489,0.2695109974850753,0.6483674899839713,0.5158803295539852,0.3387363400968445,0.8339035545791768,0.5644691962307055,0.4817735425075944,2663508.0,138.56640934944153,2026-09-25T00:43:09
B2,RF_v2,all,RF,v2_57,y_all,B2 region 2 (CDR-PINO KMeans regions),,2.0,470106,20392,0.04337745104295627,0.9123356238873743,0.2844054176735449,"[0.9114425060469603, 0.9133809452886305]","[0.2802363873077963, 0.28876536554596854]",0.06444317263219361,0.10517244044894963,0.20177027459509406,0.6711378456463515,0.33167189711402373,0.2643193409180071,0.9758490952027289,0.29418988619927405,2955851.0,160.28433394432068,2026-09-25T00:46:15
B2,RF_v2,forest,RF,v2_57,y_all,B2 region 2 (CDR-PINO KMeans regions),,2.0,160642,20306,0.1264052987388105,0.7242565711325195,0.28525077792089604,"[0.7218525067993518, 0.7275212271947266]","[0.2805232386180557, 0.2895089192739779]",0.18595294400972637,0.266119763461047,0.5456787976688483,0.6711378456463515,0.33167189711402373,0.26543878656554715,0.9226071713601641,0.29488196515031323,2955851.0,160.28433394432068,2026-09-25T00:46:15
B2,RF_v2,all,RF,v2_57,y_all,B2 region 3 (CDR-PINO KMeans regions),,3.0,390672,103239,0.2642600442314781,0.8674401605853361,0.6141953008700201,"[0.8665123446528716, 0.868587460369249]","[0.6116139545130819, 0.6169587952663812]",0.15639388752364614,0.12260765607550954,0.45645313863210585,0.5353429723288642,0.5577777777777778,0.0024312517556349827,0.99930766474274,0.004841400727174532,3103122.0,162.5430028438568,2026-09-25T00:49:25
B2,RF_v2,forest,RF,v2_57,y_all,B2 region 3 (CDR-PINO KMeans regions),,3.0,276538,102904,0.3721152246707505,0.7839449450513947,0.6156499707447189,"[0.7825168200134686, 0.7852269983737705]","[0.6134552193089198, 0.6178217974422103]",0.21718688888963428,0.1502091774891324,0.6145004820582426,0.5353429723288642,0.5577777777777778,0.002439166601881365,0.9988539111003605,0.004857093097509531,3103122.0,162.5430028438568,2026-09-25T00:49:25
B2,RF_v2,all,RF,v2_57,y_all,B2 region 4 (CDR-PINO KMeans regions),,4.0,716988,25400,0.035425976445909835,0.95608819772493,0.4138418025722061,"[0.955446308069426, 0.9566371855098154]","[0.4074068023478278, 0.4186261309198035]",0.030693036475558728,0.05286904973628928,0.12165250461916158,0.6197229528569428,0.7009222661396575,0.06283464566929134,0.9990153096930543,0.11533041875925859,2787936.0,155.16996836662292,2026-09-25T00:52:35
B2,RF_v2,forest,RF,v2_57,y_all,B2 region 4 (CDR-PINO KMeans regions),,4.0,173734,25312,0.14569399196472768,0.8005736743291214,0.41509860881417765,"[0.7976647350632765, 0.8034313682944471]","[0.40953082654796163, 0.42148768727234165]",0.12021792037340852,0.11871000903499838,0.3977678761408715,0.6197229528569428,0.7009222661396575,0.06305309734513274,0.9954117314144804,0.11569828554858821,2787936.0,155.16996836662292,2026-09-25T00:52:35
B2,RF_v2,all,RF,v2_57,y_all,B2 region 5 (CDR-PINO KMeans regions),,5.0,800564,55861,0.06977705717469185,0.9544550994070606,0.5062053185959723,"[0.9540488199397692, 0.9549368865634207]","[0.5027215497174395, 0.5102451901459898]",0.04910642794753231,0.0480423831154222,0.1497230750249117,0.3869514480803478,0.42106001982821395,0.8591324895723313,0.9113915211836128,0.5651436646255299,2739959.0,149.47039008140564,2026-09-25T00:55:45
B2,RF_v2,forest,RF,v2_57,y_all,B2 region 5 (CDR-PINO KMeans regions),,5.0,218700,55652,0.25446730681298585,0.7972327134508408,0.5074028424522716,"[0.7958386257029898, 0.7988501035288579]","[0.5045529843551276, 0.5104387694438008]",0.17805994693206115,0.15437499910564453,0.5217479080990878,0.3869514480803478,0.42109696496415694,0.8623589448717027,0.5953522888965213,0.5658733293636992,2739959.0,149.47039008140564,2026-09-25T00:55:45
B2,RF_biswas15,all,RF,biswas15,y_all,B2 region 0 (CDR-PINO KMeans regions),,0.0,827506,7700,0.009305068482887133,0.8999729027592875,0.17390774572270568,"[0.8959045523531526, 0.9041030552571971]","[0.16707263829401045, 0.18180623028293888]",0.011420365084680827,0.046616991707902615,0.07337295566776189,0.5284293216619118,0.3387096774193548,0.005454545454545455,0.9998999763358648,0.010736196319018407,2754449.0,90.71146368980408,2026-09-25T00:57:50
B2,RF_biswas15,forest,RF,biswas15,y_all,B2 region 0 (CDR-PINO KMeans regions),,0.0,104818,7633,0.07282146196264,0.7432133562806227,0.21222204699058808,"[0.7373484867357527, 0.7488450458488463]","[0.20610710950784594, 0.21848252882844546]",0.06669124348065428,0.05466477315974224,0.2515622441136807,0.5124872981646218,0.35233160621761656,0.008908685968819599,0.9987137932808561,0.01737797086634296,2754449.0,90.71146368980408,2026-09-25T00:57:50
B2,RF_biswas15,all,RF,biswas15,y_all,B2 region 1 (CDR-PINO KMeans regions),,1.0,954932,55819,0.05845337678494385,0.9264108592198784,0.3822014166354218,"[0.9255736406486842, 0.9272818369235404]","[0.37812122357176176, 0.3857918800636535]",0.06757477802266708,0.10086373193168931,0.2154889920087796,0.5704672119213666,0.3428403333304063,0.6994571740805102,0.9167646335888815,0.46014142604596353,2663508.0,89.58122324943542,2026-09-25T01:00:06
B2,RF_biswas15,forest,RF,biswas15,y_all,B2 region 1 (CDR-PINO KMeans regions),,1.0,263106,55534,0.2110708231663284,0.7274394525421188,0.3903078019820331,"[0.7252120079957142, 0.7296441497921865]","[0.3871853030941516, 0.3940614814656887]",0.22861703545840065,0.2419220163034667,0.6447867902309643,0.5704672119213666,0.34750287461337565,0.7020203839089567,0.6473368277031584,0.4648855553501905,2663508.0,89.58122324943542,2026-09-25T01:00:06
B2,RF_biswas15,all,RF,biswas15,y_all,B2 region 2 (CDR-PINO KMeans regions),,2.0,470106,20392,0.04337745104295627,0.8655134820370461,0.15757852459477023,"[0.8637078375554577, 0.8673620631357895]","[0.1555782974458082, 0.16025702989274884]",0.07856063066846951,0.1264000680559512,0.2526144382566735,0.6038030703039087,0.16516140309987182,0.2780011769321302,0.9362817257190126,0.2072154397251261,2955851.0,100.3608980178833,2026-09-25T01:02:10
B2,RF_biswas15,forest,RF,biswas15,y_all,B2 region 2 (CDR-PINO KMeans regions),,2.0,160642,20306,0.1264052987388105,0.6278574394676735,0.1642484863765072,"[0.6248582884095155, 0.6315500390590773]","[0.16272965242684279, 0.1661044910676494]",0.21402921257084548,0.26530877097533945,0.623024615720732,0.5935594418920808,0.16854627780746406,0.29513444302176695,0.7893341694219588,0.2145606215205055,2955851.0,100.3608980178833,2026-09-25T01:02:10
B2,RF_biswas15,all,RF,biswas15,y_all,B2 region 3 (CDR-PINO KMeans regions),,3.0,390672,103239,0.2642600442314781,0.7931527044950734,0.5312262166704219,"[0.7914476956150929, 0.7944634032125725]","[0.5286891433038211, 0.5334022151668645]",0.1673605500616725,0.07813266004451966,0.4941324598289001,0.5583410760387764,0.3101970865467009,0.0035064268348201743,0.9971993473261594,0.006934467367775798,3103122.0,104.68998408317566,2026-09-25T01:04:20
B2,RF_biswas15,forest,RF,biswas15,y_all,B2 region 3 (CDR-PINO KMeans regions),,3.0,276538,102904,0.3721152246707505,0.7087358062823392,0.5576675194562066,"[0.7069437165078416, 0.710883303585588]","[0.5551898289015362, 0.5605736555827755]",0.2282078302363733,0.13210781299944716,0.6478541764626663,0.5281534399582413,0.40790842872008326,0.007618751457669284,0.9934459840814587,0.014958121076832084,3103122.0,104.68998408317566,2026-09-25T01:04:20
B2,RF_biswas15,all,RF,biswas15,y_all,B2 region 4 (CDR-PINO KMeans regions),,4.0,716988,25400,0.035425976445909835,0.9327610080274455,0.3337240769567273,"[0.9316634119328145, 0.9337812926469148]","[0.3291049368682084, 0.33802533049017924]",0.044042949905576056,0.10875820017251757,0.18384446383617123,0.5790614629875797,0.560376213592233,0.07271653543307087,0.9979048219460142,0.12872874268190687,2787936.0,99.62964367866516,2026-09-25T01:06:33
B2,RF_biswas15,forest,RF,biswas15,y_all,B2 region 4 (CDR-PINO KMeans regions),,4.0,173734,25312,0.14569399196472768,0.761980988907649,0.351446996874862,"[0.7593778966794787, 0.764796078154666]","[0.34693438851040564, 0.3571539279189073]",0.13460435245486743,0.15027560841939552,0.4318043030447306,0.5667308040984227,0.5681387157951775,0.0828460809102402,0.9892603522388864,0.14460573044167846,2787936.0,99.62964367866516,2026-09-25T01:06:33
B2,RF_biswas15,all,RF,biswas15,y_all,B2 region 5 (CDR-PINO KMeans regions),,5.0,800564,55861,0.06977705717469185,0.9186323443593586,0.4154415006140385,"[0.917686061840682, 0.9195254266372979]","[0.4116898120188873, 0.41893480116443094]",0.05516820754622946,0.06279372427557947,0.19152441958967953,0.48303172185218735,0.4382911889429873,0.4995614113603408,0.9519754855291304,0.46692489814357785,2739959.0,92.94787836074829,2026-09-25T01:08:46
B2,RF_biswas15,forest,RF,biswas15,y_all,B2 region 5 (CDR-PINO KMeans regions),,5.0,218700,55652,0.25446730681298585,0.7227100686259045,0.4349822412664376,"[0.7207985087656609, 0.7252204235279041]","[0.43186758141158804, 0.43823506821576097]",0.18382390720207947,0.09235220148754325,0.5443666982981636,0.48303172185218735,0.44618633222421294,0.5011859412060663,0.7876698886217556,0.47208963813005655,2739959.0,92.94787836074829,2026-09-25T01:08:46
B2,RF_cdr7static,all,RF,cdr7_static_1km,y_all,B2 region 0 (CDR-PINO KMeans regions),,0.0,827506,7700,0.009305068482887133,0.9740403956355718,0.22523930866745379,"[0.9730943036816343, 0.9748402656083729]","[0.2190352853353025, 0.23177226490285677]",0.018400630824887774,0.0288504317961133,0.05650012581853149,0.6564800118308121,0.2388633399684261,0.45194805194805193,0.986473629126891,0.3125420988818537,2754449.0,69.90624451637268,2026-09-25T01:10:19
B2,RF_cdr7static,forest,RF,cdr7_static_1km,y_all,B2 region 0 (CDR-PINO KMeans regions),,0.0,104818,7633,0.07282146196264,0.8046793396835448,0.22688724075131256,"[0.8004037661548188, 0.809321133420796]","[0.22185912064918514, 0.2332857108099493]",0.14447772532456837,0.22310998058033896,0.4354371258126781,0.6564800118308121,0.2388633399684261,0.45591510546312064,0.8858980295313063,0.3134852715971534,2754449.0,69.90624451637268,2026-09-25T01:10:19
B2,RF_cdr7static,all,RF,cdr7_static_1km,y_all,B2 region 1 (CDR-PINO KMeans regions),,1.0,954932,55819,0.05845337678494385,0.9406731894039572,0.3818914816364299,"[0.9401238017012747, 0.9412811477843729]","[0.37873315125718005, 0.3846493215773358]",0.08985579005871767,0.1040510677045512,0.2653585873294891,0.6923264212402072,0.3385933744382903,0.812626525018363,0.9014517641275346,0.47801459546328734,2663508.0,72.56379508972168,2026-09-25T01:12:09
B2,RF_cdr7static,forest,RF,cdr7_static_1km,y_all,B2 region 1 (CDR-PINO KMeans regions),,1.0,263106,55534,0.2110708231663284,0.7497641958492494,0.38305469399472003,"[0.7476751907561564, 0.752081736597874]","[0.38058288772628474, 0.38607895753641236]",0.32463747517123903,0.37246289698883006,0.9508503704912734,0.6923264212402072,0.33861359530599144,0.8167969172038752,0.57316979168674,0.4787537204736875,2663508.0,72.56379508972168,2026-09-25T01:12:09
B2,RF_cdr7static,all,RF,cdr7_static_1km,y_all,B2 region 2 (CDR-PINO KMeans regions),,2.0,470106,20392,0.04337745104295627,0.8843952537129945,0.157455667596069,"[0.8830777605833368, 0.8854764222808619]","[0.15577349670223847, 0.1592209056368982]",0.13901237081485945,0.16251077937587738,0.42614653203164876,0.7817094790809859,0.18632228719948019,0.6749705766967439,0.8663417194038878,0.2920308919629976,2955851.0,80.29418444633484,2026-09-25T01:13:48
B2,RF_cdr7static,forest,RF,cdr7_static_1km,y_all,B2 region 2 (CDR-PINO KMeans regions),,2.0,160642,20306,0.1264052987388105,0.6354122792470056,0.15791977414556974,"[0.6320523223790417, 0.6380591540132585]","[0.15643611790723533, 0.15942419317416304]",0.40490195078044705,0.46799749093659443,1.2347745198275686,0.7817094790809859,0.18632985420135645,0.6778292130404806,0.571706475886444,0.29230687549774353,2955851.0,80.29418444633484,2026-09-25T01:13:48
B2,RF_cdr7static,all,RF,cdr7_static_1km,y_all,B2 region 3 (CDR-PINO KMeans regions),,3.0,390672,103239,0.2642600442314781,0.8375424726894714,0.5965215353224907,"[0.8362009714748954, 0.8387979507370907]","[0.594140328048325, 0.5992006944116696]",0.1457297339457697,0.05683253621396747,0.4598436665260075,0.8076937329214604,0.6864012163831607,0.20989161072850376,0.9655571907192285,0.32147943742211144,3103122.0,83.1629900932312,2026-09-25T01:15:35
B2,RF_cdr7static,forest,RF,cdr7_static_1km,y_all,B2 region 3 (CDR-PINO KMeans regions),,3.0,276538,102904,0.3721152246707505,0.7410410838815871,0.5996944229169638,"[0.7394191914152249, 0.7427164829598895]","[0.5973144823265516, 0.6024712655165481]",0.20420809946872498,0.08404497020240412,0.6411358913786165,0.8076937329214604,0.6864012163831607,0.21057490476560678,0.9429835170531117,0.32228030905832394,3103122.0,83.1629900932312,2026-09-25T01:15:35
B2,RF_cdr7static,all,RF,cdr7_static_1km,y_all,B2 region 4 (CDR-PINO KMeans regions),,4.0,716988,25400,0.035425976445909835,0.9541063112014394,0.3788967103518887,"[0.9533638594100438, 0.9548842998595405]","[0.37385392920769284, 0.38501524815164134]",0.05415117015116236,0.06709604057497268,0.15692230107543562,0.7284685481059006,0.3517070598216128,0.6038976377952756,0.95911727791691,0.4445249445756597,2787936.0,81.76834797859192,2026-09-25T01:17:23
B2,RF_cdr7static,forest,RF,cdr7_static_1km,y_all,B2 region 4 (CDR-PINO KMeans regions),,4.0,173734,25312,0.14569399196472768,0.7971295567560794,0.38041657310957877,"[0.7943665201332205, 0.8004560064263058]","[0.37595203217703566, 0.3867954001638618]",0.2225939168106496,0.27052701476380336,0.6383962860749258,0.7284685481059006,0.3517070598216128,0.6059971554993678,0.809502634380348,0.44509249183895533,2787936.0,81.76834797859192,2026-09-25T01:17:23
B2,RF_cdr7static,all,RF,cdr7_static_1km,y_all,B2 region 5 (CDR-PINO KMeans regions),,5.0,800564,55861,0.06977705717469185,0.9479390822557512,0.44962585635376895,"[0.947393146143319, 0.948484722825982]","[0.4465165265396591, 0.4534231523000691]",0.06581577421350317,0.06879292943160639,0.19363566983444863,0.6663567515677805,0.4498091123151133,0.704462863178246,0.9353648367201421,0.5490453235854256,2739959.0,74.6177351474762,2026-09-25T01:19:08
B2,RF_cdr7static,forest,RF,cdr7_static_1km,y_all,B2 region 5 (CDR-PINO KMeans regions),,5.0,218700,55652,0.25446730681298585,0.7687828118172045,0.4507612165787287,"[0.7666770623151744, 0.7705300644772447]","[0.4478643971462342, 0.453482010165784]",0.23966071128395347,0.24716088122561167,0.6961666244120934,0.6663567515677805,0.44981425387209234,0.7071084597139367,0.7047924537559491,0.5498508422001299,2739959.0,74.6177351474762,2026-09-25T01:19:08
B2,MaxEnt_v2,all,MX_HIST,v2_57,y_all,B2 region 0 (CDR-PINO KMeans regions),,0.0,827506,7700,0.009305068482887133,0.9740334841968156,0.19629915213917953,"[0.9733109221500645, 0.9747721467782479]","[0.19120576762507263, 0.2011725343344756]",0.009242830388804276,0.005362911934309727,0.03217088032291033,0.3082513511855506,0.23104313344662944,0.37077922077922076,0.9884094529681412,0.2846886373834572,150000.0,1332.9401502609253,2026-09-25T01:42:41
B2,MaxEnt_v2,forest,MX_HIST,v2_57,y_all,B2 region 0 (CDR-PINO KMeans regions),,0.0,104818,7633,0.07282146196264,0.7998331277795369,0.19800838247546584,"[0.7953153645418546, 0.8041604672109427]","[0.1927467530679165, 0.2032727644063607]",0.07231514325892083,0.041262802627844236,0.24755714179204263,0.3082513511855506,0.23104313344662944,0.3740338006026464,0.9022277100375572,0.28564282141070535,150000.0,1332.9401502609253,2026-09-25T01:42:41
B2,MaxEnt_v2,all,MX_HIST,v2_57,y_all,B2 region 1 (CDR-PINO KMeans regions),,1.0,954932,55819,0.05845337678494385,0.9440744953132885,0.41092247211357313,"[0.9434926180161226, 0.9446811619759332]","[0.4069153716029108, 0.41394747159628054]",0.046452481921153574,0.026492902635099607,0.14324604598017296,0.3159080759441012,0.3769241274362526,0.6922374102008276,0.9289588739124003,0.4880852380741854,150000.0,1389.559963941574,2026-09-25T02:07:25
B2,MaxEnt_v2,forest,MX_HIST,v2_57,y_all,B2 region 1 (CDR-PINO KMeans regions),,1.0,263106,55534,0.2110708231663284,0.7639666276875823,0.4121885906349716,"[0.7618332696510793, 0.766431046324443]","[0.40858270768546373, 0.4152576840258925]",0.16750618261503658,0.09605961063949198,0.5119597613763262,0.3159080759441012,0.37693883523558674,0.6957899665070048,0.6922995394369182,0.4889777530308015,150000.0,1389.559963941574,2026-09-25T02:07:25
B2,MaxEnt_v2,all,MX_HIST,v2_57,y_all,B2 region 2 (CDR-PINO KMeans regions),,2.0,470106,20392,0.04337745104295627,0.879213892037217,0.1617184262938709,"[0.8777783439025996, 0.8804749204739216]","[0.1604045773489017, 0.1646473244779755]",0.13214377034304456,0.14115738667523342,1.015790680468947,0.5025774376973796,0.17408198018852086,0.7118477834444881,0.8468582254499526,0.2797510069571586,150000.0,1364.4119048118591,2026-09-25T02:31:12
B2,MaxEnt_v2,forest,MX_HIST,v2_57,y_all,B2 region 2 (CDR-PINO KMeans regions),,2.0,160642,20306,0.1264052987388105,0.637388510599143,0.16557915896100295,"[0.6350047905062393, 0.640616228835089]","[0.164677743807084, 0.16854227300400165]",0.3767974456938496,0.39148958299135406,2.9298455978670193,0.5049853151959602,0.17781491128913354,0.7126957549492761,0.5231729563333714,0.2846185615670542,150000.0,1364.4119048118591,2026-09-25T02:31:12
